,Page_Link,Page_Address,Price,Price_Change,Sys_Date
783,2112-couch-street/sale_66215094,"2112 Couch Street, Houston, TX 77008",429000,price-reduction,6/4/17
784,2108-couch-street/sale_55911385,"2108 Couch Street, Houston, TX 77008",429000,price-reduction,6/4/17
785,527-a-pecore-st/sale_96940483,"527 A Pecore St, Houston, TX 77009",429000,price-reduction,6/4/17
786,615-mazal-ln/sale_31377245,"615 Mazal Ln, Houston, TX 77009",429900,None,6/4/17
787,611-mazal-ln/sale_67269471,"611 Mazal Ln, Houston, TX 77009",429900,None,6/4/17
788,607-mazal-ln/sale_23967634,"607 Mazal Ln, Houston, TX 77009",429900,None,6/4/17
789,603-mazal-ln/sale_74322694,"603 Mazal Ln, Houston, TX 77009",429900,None,6/4/17
790,415-detering-st/sale_30109427,"415 Detering St, Houston, TX 77007",429900,None,6/4/17
791,1151-w-18th-street/sale_88506406,"1151 W 18th Street, Houston, TX 77008",429900,None,6/4/17
792,1532-nashua/sale_41646883,"1532 Nashua, Houston, TX 77008",429900,None,6/4/17
793,4926-ella-blvd/sale_93524482,"4926 Ella Blvd, Houston, TX 77018",429900,price-reduction,6/4/17
794,4924-ella-blvd/sale_6031124,"4924 Ella Blvd, Houston, TX 77018",429900,price-reduction,6/4/17
795,1145-w-18th-street/sale_4154799,"1145 W 18th Street, Houston, TX 77008",429900,None,6/4/17
796,353-w-26th-st/sale_52873870,"353 W 26th St, Houston, TX 77008",430000,None,6/4/17
797,226-e-28th-st/sale_56393804,"226 E 28th St, Houston, TX 77008",430000,price-reduction,6/4/17
798,229-knox-st/sale_19385970,"229 Knox St, Houston, TX 77007",430000,None,6/4/17
799,221-e-27/sale_63072008,"221 E 27, Houston, TX 77008",430000,None,6/4/17
800,6219-wynnwood-ln/sale_2830254,"6219 Wynnwood Ln, Houston, TX 77008",430000,price-reduction,6/4/17
801,6409-prague-st/sale_12411198,"6409 Prague St, Houston, TX 77007",430000,price-reduction,6/4/17
802,3512-napavine-lane/sale_25592985,"3512 Napavine Lane, Houston, TX 77008",430000,price-reduction,6/4/17
803,1716-dart-st/sale_8925724,"1716 Dart St, Houston, TX 77007",430000,price-reduction,6/4/17
804,605-jewett/sale_81062149,"605 Jewett, Houston, TX 77009",432595,None,6/4/17
805,1034-chantilly-ln/sale_79365792,"1034 Chantilly Ln, Houston, TX 77018",434500,price-reduction,6/4/17
806,2723-cohn-st/sale_6181194,"2723 Cohn St, Houston, TX 77007",434900,None,6/4/17
807,1919-johnson-st/sale_49414724,"1919 Johnson St, Houston, TX 77007",434999,None,6/4/17
808,1702-ovid/sale_39127747,"1702 Ovid, Houston, TX 77007",435000,None,6/4/17
809,747-dorothy-st/sale_89638219,"747 Dorothy St, HOUSTON, TX 77007",435000,None,6/4/17
810,1615-w-23rd-st/sale_85023084,"1615 W 23rd St, Houston, TX 77008",435000,None,6/4/17
811,1163-w-18th-street/sale_46903344,"1163 W 18th Street, Houston, TX 77008",435000,None,6/4/17
812,5533-kiam-st/sale_67606254,"5533 Kiam St, Houston, TX 77007",435000,None,6/4/17
813,1512-summer-st--c/sale_25452464,"1512 Summer St  C, Houston, TX 77007",435000,price-reduction,6/4/17
814,3807-menard-st/sale_53028624,"3807 Menard St, Houston, TX 77003",435000,None,6/4/17
815,215-milby-st/sale_98861498,"215 Milby St, Houston, TX 77003",435000,None,6/4/17
816,4113-eigel-st/sale_50396451,"4113 Eigel St, Houston, TX 77007",435000,price-reduction,6/4/17
817,716-e-14th-st/sale_50205147,"716 E 14th St, Houston, TX 77008",435000,None,6/4/17
818,953-w-23rd-st/sale_67001651,"953 W 23rd St, Houston, TX 77008",435000,price-reduction,6/4/17
819,1502-thornton/sale_80002948,"1502 Thornton, Houston, TX 77018",435000,price-reduction,6/4/17
820,714-ridge-st/sale_19758148,"714 Ridge St, HOUSTON, TX 77009",435000,None,6/4/17
821,738-e-29th-st/sale_75795747,"738 E 29th St, Houston, TX 77009",435000,price-reduction,6/4/17
822,5743--d-kansas/sale_85326998,"5743- D Kansas, Houston, TX 77007",435000,price-reduction,6/4/17
823,807-algona-ave/sale_99261594,"807 Algona Ave, Houston, TX 77008",435000,price-reduction,6/4/17
824,1242-lehman-st/sale_48817749,"1242 Lehman St, Houston, TX 77018",436000,price-reduction,6/4/17
825,3003-maxroy-st/sale_82468925,"3003 Maxroy St, Houston, TX 77008",439000,None,6/4/17
826,4517-eigel-st/sale_14235864,"4517 Eigel St, Houston, TX 77007",439000,None,6/4/17
827,1610-ovid-street/sale_11924780,"1610 Ovid Street, Houston, TX 77007",439000,None,6/4/17
828,1031-w-21st-st-d/sale_33366409,"1031 W 21st ST D, Houston, TX 77008",439000,None,6/4/17
829,5644-darling/sale_97585548,"5644 Darling, Houston, TX 77007",439000,price-reduction,6/4/17
830,5644-darling/sale_95140126,"5644 Darling, Houston, TX 77007",439000,price-reduction,6/4/17
831,4520-eigel-st/sale_78956604,"4520 Eigel St, Houston, TX 77007",439000,price-reduction,6/4/17
832,1610-ovid/sale_91674004,"1610 Ovid, Houston, TX 77007",439000,None,6/4/17
833,5115-alba-rd/sale_40834529,"5115 Alba Rd, Houston, TX 77018",439000,price-reduction,6/4/17
834,1804-goliad-st/sale_55597424,"1804 Goliad St, Houston, TX 77007",439000,price-reduction,6/4/17
835,603-jewett/sale_74445137,"603 Jewett, Houston, TX 77009",439236,price-reduction,6/4/17
836,1202-timbergrove-ln/sale_99090943,"1202 Timbergrove Ln, Houston, TX 77008",439900,None,6/4/17
837,608-middle-street--h/sale_54372246,"608 Middle Street  H, Houston, TX 77003",439900,None,6/4/17
838,4412-blossom-st/sale_37549017,"4412 Blossom St, Houston, TX 77007",439900,None,6/4/17
839,1530-nashua/sale_84916652,"1530 Nashua, Houston, TX 77008",439900,None,6/4/17
840,1811-johnson/sale_17727325,"1811 Johnson, Houston, TX 77007",439900,None,6/4/17
841,1610-cohn-st/sale_69648573,"1610 Cohn St, Houston, TX 77007",439900,None,6/4/17
842,1108-w-15th-1_2/sale_1417711,"1108 W 15th 1/2, Houston, TX 77008",439990,None,6/4/17
843,1224-nelson-falls-lane/sale_60844424,"1224 Nelson Falls Lane, HOUSTON, TX 77008",439999,price-reduction,6/4/17
844,236-detering-st/sale_58253550,"236 Detering St, Houston, TX 77007",440000,None,6/4/17
845,412-e-27th-st/sale_28599004,"412 E 27th St, Houston, TX 77008",440000,None,6/4/17
846,1223-rutland-st/sale_24744318,"1223 Rutland St, Houston, TX 77008",440000,None,6/4/17
847,615-kelley-st/sale_7580418,"615 Kelley St, Houston, TX 77009",440000,None,6/4/17
848,5214-eigel-st--k/sale_19362140,"5214 Eigel St  K, Houston, TX 77007",440000,price-reduction,6/4/17
849,1132-dunbar-st/sale_16091414,"1132 Dunbar St, Houston, TX 77009",440900,None,6/4/17
850,2018-cheshire-ln/sale_13175449,"2018 Cheshire ln, Houston, TX 77018",441000,price-reduction,6/4/17
851,721-hartman-street/sale_55160604,"721 Hartman Street, Houston, TX 77007",442990,None,6/4/17
852,2018-viking-dr/sale_32011941,"2018 Viking Dr, Houston, TX 77018",444900,price-reduction,6/4/17
853,910b-w-18th-st/sale_57820434,"910B W 18th St, Houston, TX 77008",445000,None,6/4/17
854,1543-dorothy-st/sale_95796056,"1543 Dorothy St, Houston, TX 77008",445000,None,6/4/17
855,910c-w-18th-st/sale_68976814,"910C W 18th St, Houston, TX 77008",445000,None,6/4/17
856,1209-w-24th-b/sale_97748124,"1209 W 24th B, Houston, TX 77008",445700,None,6/4/17
857,1106-reinerman-st/sale_20481418,"1106 Reinerman St, Houston, TX 77007",446567,None,6/4/17
858,1533-a-dorothy/sale_78980416,"1533 A Dorothy, Houston, TX 77008",447000,None,6/4/17
859,4923-apollo-st/sale_48199876,"4923 Apollo St, Houston, TX 77018",447900,price-reduction,6/4/17
860,1305-arlington-st/sale_6632264,"1305 Arlington St, Houston, TX 77008",448000,None,6/4/17
861,1059-w-17th-st/sale_90493643,"1059 W 17th St, Houston, TX 77008",448000,price-reduction,6/4/17
862,928-w-20th-st-b/sale_93626204,"928 W 20th St B, Houston, TX 77008",448500,price-reduction,6/4/17
863,1130-robbie/sale_60051285,"1130 Robbie, Houston, TX 77009",448500,price-reduction,6/4/17
864,3005-maxroy-st/sale_20261844,"3005 Maxroy St, Houston, TX 77008",449000,None,6/4/17
865,316-w-6th-st/sale_2119854,"316 W 6th St, Houston, TX 77007",449000,None,6/4/17
866,1030-w-43rd-st/sale_34441628,"1030 W 43rd St, Houston, TX 77018",449000,None,6/4/17
867,821-malone/sale_39899061,"821 Malone, Houston, TX 77007",449000,None,6/4/17
868,1031-walling-st/sale_37159654,"1031 Walling St, Houston, TX 77009",449000,price-reduction,6/4/17
869,1518-bingham--a/sale_62581948,"1518 Bingham  A, Houston, TX 77007",449000,price-reduction,6/4/17
870,1612-ovid/sale_77537924,"1612 Ovid, Houston, TX 77007",449000,None,6/4/17
871,851-fisher-st-g/sale_10792818,"851 Fisher St #G, Houston, TX 77018",449000,None,6/4/17
872,1230-24th/sale_53314064,"1230 24th, Houston, TX 77008",449000,price-reduction,6/4/17
873,1310-reinerman-street/sale_96283644,"1310 Reinerman Street, Houston, TX 77007",449000,price-reduction,6/4/17
874,2414-arabelle/sale_99800840,"2414 Arabelle, Houston, TX 77007",449500,None,6/4/17
875,5732a-darling-st--a/sale_17224973,"5732A Darling St  A, Houston, TX 77007",449500,price-reduction,6/4/17
876,1337-w-24th/sale_36134459,"1337 W 24th, Houston, TX 77008",449900,None,6/4/17
877,1427-w-22nd/sale_13532241,"1427 W. 22nd, HOUSTON, TX 77008",449900,None,6/4/17
878,718-e-12th-st/sale_38289278,"718 E 12th St, Houston, TX 77008",449900,None,6/4/17
879,1303-ella-place/sale_43510158,"1303 Ella Place, Houston, TX 77008",449900,None,6/4/17
880,1135-w-21st-st/sale_60957208,"1135 W 21st St, Houston, TX 77008",449900,None,6/4/17
881,726-e-heights-hollow-ln/sale_86856856,"726 E Heights Hollow Ln, Houston, TX 77007",449900,None,6/4/17
882,1141-a-w-23rd/sale_34702394,"1141-A W 23rd, Houston, TX 77008",449900,None,6/4/17
883,620-birdsall-st/sale_80390576,"620 Birdsall St, Houston, TX 77007",449900,None,6/4/17
884,1607-w-15th/sale_83886944,"1607 W 15th, Houston, TX 77008",449900,None,6/4/17
885,2515-arabelle/sale_49594946,"2515 Arabelle, Houston, TX 77007",449900,price-reduction,6/4/17
886,5211b-larkin-st/sale_72177024,"5211B Larkin St, Houston, TX 77007",449900,price-reduction,6/4/17
887,926-w-20th-st-a/sale_33047341,"926 W 20th St A, Houston, TX 77008",449900,price-reduction,6/4/17
888,1708-goliad-street/sale_41223444,"1708 Goliad Street, Houston, TX 77007",449990,None,6/4/17
889,1712-goliad-street/sale_44194209,"1712 Goliad Street, Houston, TX 77007",449990,None,6/4/17
890,1710-goliad-street/sale_52878496,"1710 Goliad Street, Houston, TX 77007",449990,None,6/4/17
891,1005-bingham-2/sale_52612214,"1005 Bingham #2, Houston, TX 77007",449995,None,6/4/17
892,1005-bingham-3/sale_16180206,"1005 Bingham #3, Houston, TX 77007",449995,None,6/4/17
893,645-hartman/sale_87394412,"645 Hartman, Houston, TX 77007",449999,price-reduction,6/4/17
894,713-usener-st/sale_71354644,"713 Usener St, Houston, TX 77009",450000,None,6/4/17
895,1620-w-24th-st/sale_85612286,"1620 W 24th St, Houston, TX 77008",450000,None,6/4/17
896,1309-b-asbury-st/sale_97181019,"1309 B Asbury St, Houston, TX 77007",450000,None,6/4/17
897,607-w-20th/sale_87288418,"607 W 20th, Houston, TX 77008",450000,None,6/4/17
898,1625a-w-23rd-st/sale_65439854,"1625A W 23rd St, Houston, TX 77008",450000,None,6/4/17
899,2511-maxroy-st/sale_75162135,"2511 Maxroy St, Houston, TX 77007",450000,price-reduction,6/4/17
900,726-w-28th-st/sale_54164700,"726 W 28th St, Houston, TX 77008",450000,None,6/4/17
901,3409-nance-st/sale_68251489,"3409 Nance St, Houston, TX 77020",450000,None,6/4/17
902,728-w-28th-st/sale_16356388,"728 W 28th St, Houston, TX 77008",450000,None,6/4/17
903,5237-gibson-st/sale_5015499,"5237 Gibson St, Houston, TX 77007",450000,price-reduction,6/4/17
904,6534-wynnwood-ln/sale_57772627,"6534 Wynnwood Ln, Houston, TX 77008",450000,price-reduction,6/4/17
905,2003-wakefield-dr/sale_11271941,"2003 Wakefield Dr, Houston, TX 77018",450000,None,6/4/17
906,612-e-20--b/sale_1106481,"612 E 20  B, Houston, TX 77008",450000,None,6/4/17
907,302-e-tidwell-rd/sale_20430347,"302 E Tidwell Rd, Houston, TX 77022",450000,None,6/4/17
908,1223-posey-st/sale_69413724,"1223 Posey St, Houston, TX 77009",450000,price-reduction,6/4/17
909,123-conoly-st-a/sale_70484226,"123 Conoly St. A, Houston, TX 77009",450000,price-reduction,6/4/17
910,6203-cindy-ln/sale_91230608,"6203 Cindy Ln, Houston, TX 77008",450000,price-reduction,6/4/17
911,2648-fountain-key-blv/sale_80624451,"2648 Fountain Key Blv, Houston, TX 77008",454300,None,6/4/17
912,4516-rose-st/sale_62803761,"4516 Rose St, Houston, TX 77007",454900,None,6/4/17
913,2418-arabelle/sale_87317960,"2418 Arabelle, Houston, TX 77007",454900,None,6/4/17
914,1702-alamo-st/sale_7963010,"1702 Alamo St, Houston, TX 77007",455000,None,6/4/17
915,5817-washington-ave/sale_62133672,"5817 Washington Ave, Houston, TX 77007",455000,price-reduction,6/4/17
916,711-reinicke-st/sale_57074948,"711 Reinicke St, Houston, TX 77007",455000,None,6/4/17
917,2617-morrison-st/sale_64684079,"2617 Morrison St, Houston, TX 77009",455000,price-reduction,6/4/17
918,815-fisher-st/sale_27232044,"815 Fisher St, Houston, TX 77018",455000,price-reduction,6/4/17
919,4211-koehler/sale_38978743,"4211 Koehler, Houston, TX 77007",457000,None,6/4/17
920,910e-w-18th-st/sale_36344587,"910E W 18th St, Houston, TX 77008",458000,None,6/4/17
921,3007-maxroy-st/sale_4585818,"3007 Maxroy St, Houston, TX 77008",459000,None,6/4/17
922,5303-blossom-st-2/sale_93693024,"5303 Blossom St #2, Houston, TX 77007",459000,None,6/4/17
923,1809-dart-st/sale_98563130,"1809 Dart St, Houston, TX 77007",459000,None,6/4/17
924,639a-w-17th-st/sale_39569653,"639A W 17th St, Houston, TX 77008",459000,None,6/4/17
925,1621-w-23rd-st/sale_11214508,"1621 W 23rd St, Houston, TX 77008",459000,None,6/4/17
926,4119-barnes-st/sale_72487064,"4119 Barnes St, Houston, TX 77007",459000,price-reduction,6/4/17
927,5224-darling-b/sale_23378546,"5224 Darling, B, Houston, TX 77007",459000,None,6/4/17
928,5223b-larkin-st/sale_8404436,"5223B Larkin St, HOUSTON, TX 77007",459000,None,6/4/17
929,5223a-larkin-st/sale_75104777,"5223A Larkin St, Houston, TX 77007",459000,None,6/4/17
930,24-waugh-dr--c/sale_10740443,"24 Waugh Dr  C, Houston, TX 77007",459000,price-reduction,6/4/17
931,814-e-24th-st/sale_40037514,"814 E 24th St, Houston, TX 77009",459000,price-reduction,6/4/17
932,411-w-17th-st-unit-c/sale_1451489,"411 W 17th St, Unit C, Houston, TX 77008",459900,None,6/4/17
933,1016-adele-st/sale_63115632,"1016 Adele St, Houston, TX 77009",459900,None,6/4/17
934,1014-adele-st/sale_97767482,"1014 Adele St, Houston, TX 77009",459900,None,6/4/17
935,5650-darling-st/sale_14326893,"5650 Darling St, Houston, TX 77007",459900,None,6/4/17
936,1607-shearn/sale_39651924,"1607 Shearn, Houston, TX 77007",459900,None,6/4/17
937,822-w-26th-st/sale_50962805,"822 W 26th St, Houston, TX 77008",459900,price-reduction,6/4/17
938,2422-arabelle/sale_50702341,"2422 Arabelle, Houston, TX 77007",459900,None,6/4/17
939,1704-goliad-street/sale_42541803,"1704 Goliad Street, Houston, TX 77007",459990,None,6/4/17
940,1714-goliad-street/sale_41381410,"1714 Goliad Street, Houston, TX 77007",459990,None,6/4/17
941,1738-w-23/sale_23309214,"1738 W 23, Houston, TX 77008",460000,None,6/4/17
942,1135-yale-st/sale_18979014,"1135 Yale St, Houston, TX 77008",460000,None,6/4/17
943,2657-fountain-key-blv/sale_33768794,"2657 Fountain Key Blv, Houston, TX 77008",462000,None,6/4/17
944,710-roy-st/sale_16293433,"710 Roy St, Houston, TX 77007",462500,None,6/4/17
945,2645-fountain-key-blv/sale_14378144,"2645 Fountain Key Blv, Houston, TX 77008",463000,None,6/4/17
946,910a-w-18th-st/sale_68361044,"910A W 18th St, Houston, TX 77008",463000,None,6/4/17
947,208-w-24th-st/sale_57964490,"208 W 24th St, Houston, TX 77008",464900,price-reduction,6/4/17
948,115-roy-st/sale_45377216,"115 Roy St, Houston, TX 77007",464999,None,6/4/17
949,1301-parker-street/sale_94336368,"1301 Parker Street, Houston, TX 77007",465000,None,6/4/17
950,1031-curtin-st/sale_75747274,"1031 Curtin St, Houston, TX 77018",465000,None,6/4/17
951,617-roy-st/sale_87995429,"617 Roy St, HOUSTON, TX 77007",465000,None,6/4/17
952,916-fairbanks-st/sale_9808822,"916 Fairbanks St, Houston, TX 77009",465000,None,6/4/17
953,1002-w-temple-st/sale_69618554,"1002 W Temple St, Houston, TX 77009",465000,price-reduction,6/4/17
954,4218-gibson-st--a/sale_17344714,"4218 Gibson St  A, Houston, TX 77007",465000,None,6/4/17
955,2640-fountain-key-blv/sale_80562042,"2640 Fountain Key Blv, Houston, TX 77008",466300,None,6/4/17
956,505-woodard/sale_73273418,"505 Woodard, Houston, TX 77009",468000,None,6/4/17
957,816-avenue-of-oaks-st/sale_98202803,"816 Avenue Of Oaks St, Houston, TX 77009",468000,None,6/4/17
958,207-e-23rd-st/sale_94843427,"207 E 23rd St, Houston, TX 77008",468000,price-reduction,6/4/17
959,2610-madeline-grove-dr/sale_38090996,"2610 Madeline Grove Dr, Houston, TX 77008",468540,price-reduction,6/4/17
960,5849-kiam-st/sale_42462347,"5849 Kiam St, Houston, TX 77007",469000,None,6/4/17
961,5614-c-darling-st/sale_69163516,"5614 C Darling St, Houston, TX 77007",469000,price-reduction,6/4/17
962,6120-maxie--c/sale_53731965,"6120 Maxie  C, Houston, TX 77007",469000,price-reduction,6/4/17
963,1242-du-barry-ln/sale_16641510,"1242 Du Barry Ln, HOUSTON, TX 77018",469000,None,6/4/17
964,1312-reinerman-street/sale_25752717,"1312 Reinerman Street, Houston, TX 77007",469000,price-reduction,6/4/17
965,837-yale-st/sale_37405142,"837 Yale St, Houston, TX 77007",469000,None,6/4/17
966,5422-cornish-st/sale_41229143,"5422 Cornish St, Houston, TX 77007",469500,price-reduction,6/4/17
967,4014-blossom-st/sale_58856471,"4014 Blossom St, Houston, TX 77007",469900,price-reduction,6/4/17
968,1315-bingham-st/sale_39901044,"1315 Bingham St, Houston, TX 77007",469900,None,6/4/17
969,5226-kiam-1003/sale_42343044,"5226 Kiam 1003, Houston, TX 77007",469900,price-reduction,6/4/17
970,4035-norhill-blvd/sale_24194944,"4035 Norhill Blvd, Houston, TX 77009",469900,price-reduction,6/4/17
971,922-fisher-st-a/sale_62389747,"922 Fisher St A, Houston, TX 77018",469900,price-reduction,6/4/17
972,2017-shearn-st/sale_44588763,"2017 Shearn St, Houston, TX 77007",469900,None,6/4/17
973,2009-shearn-st/sale_71092044,"2009 Shearn St, Houston, TX 77007",469900,None,6/4/17
974,2015-shearn-st/sale_41504296,"2015 Shearn St, Houston, TX 77007",469900,price-reduction,6/4/17
975,2011-shearn-st/sale_66610058,"2011 Shearn St, Houston, TX 77007",469900,price-reduction,6/4/17
976,717-e-20th-st/sale_55492464,"717 E 20th St, Houston, TX 77008",470000,None,6/4/17
977,931-19th-st/sale_55066380,"931 19th st, Houston, TX 77008",470000,price-reduction,6/4/17
978,841-e-25th-st/sale_59040484,"841 E 25th St, Houston, TX 77009",472000,price-reduction,6/4/17
979,6439-lindyann-ln/sale_14973247,"6439 Lindyann Ln, Houston, TX 77008",473500,price-reduction,6/4/17
980,2830-princeton-st/sale_92839047,"2830 Princeton St, Houston, TX 77009",473900,None,6/4/17
981,816-a-dorothy-st/sale_26314880,"816 A Dorothy St, Houston, TX 77007",474000,price-reduction,6/4/17
982,3611-cedar-vista-lane/sale_40199648,"3611 Cedar Vista Lane, Houston, TX 77018",474693,None,6/4/17
983,4218-eli-st/sale_25657260,"4218 Eli St, Houston, TX 77007",474900,None,6/4/17
984,5722-venice-st/sale_48701816,"5722 Venice St, Houston, TX 77007",475000,None,6/4/17
985,1811-hewitt-dr/sale_77710848,"1811 Hewitt Dr, Houston, TX 77018",475000,None,6/4/17
986,208-e-25th-st/sale_91369910,"208 E 25th St, Houston, TX 77008",475000,None,6/4/17
987,2420-baylor/sale_22052084,"2420 Baylor, Houston, TX 77009",475000,None,6/4/17
988,4311-marina/sale_22163402,"4311 Marina, HOUSTON, TX 77007",475000,None,6/4/17
989,1037-e-28th-st/sale_66295286,"1037 E 28th St, Houston, TX 77009",475000,price-reduction,6/4/17
990,5105-sherman/sale_24124911,"5105 Sherman, Houston, TX 77011",475000,None,6/4/17
991,5609-kansas--a/sale_16612084,"5609 Kansas  A, Houston, TX 77007",475000,None,6/4/17
992,805-archer/sale_59448643,"805 Archer, Houston, TX 77009",475000,price-reduction,6/4/17
993,634-w-22nd-st/sale_12716897,"634 W 22nd St, HOUSTON, TX 77008",475000,price-reduction,6/4/17
994,4218-gibson-st--b/sale_79945576,"4218 Gibson St  B, Houston, TX 77007",475000,None,6/4/17
