,lot_size,Area_Median_Appraised_Value,walk_score,transit_score,bike_score,downtown_dist,grocery_store_count,school_distinction_count,school_index4_count,total_crimes,flood_plain_yes,property_type_sf,property_type_th,maintenance_fee_annual,year_built,tax_rate,building_sqft_clean,stories,hoa_mandatory_yes,ext_wood,ext_synth,ext_stucco,ext_vinyl,ext_brick,ext_asbes,ext_veneer,ext_stone,ext_aluminum,style_geor,style_span,style_medi,style_vict,style_cont,style_french,style_col,style_eng,style_ranch,fnd_blocks,fnd_stilts,fnd_builders,fnd_beam,fnd_pier,backyard_yes,outside_spa,fully_fenced_yes,patiodeck_yes,balcony_yes,private_pool_yes,roof_tile_slate,garage_apt_yes,auto_garage_door_opener,garage_attached,garage_spots,access_gate,double_driveway,bedrooms,bathroom_full,1st Bed_sqft,2nd Bed_sqft,3rd Bed_sqft,Dining_sqft,Kitchen_sqft,Living_sqft,utility_room_in_house,study_room_yes,guest_room_yes,game_room_yes,formal_room_yes,disposal_yes,dishwasher_yes,zoned_cooling_yes,central_cooling_no,zoned_heating_yes,tankless_water_heater,hot_tub_yes,alarm_system_yes,wet_bar_yes,elevator_yes,refrigerator_yes,high_ceilings_yes,fireplace_yes,ctop_quartz,ctop_stone,ctop_marble,ctop_tile,ctop_formica,ctop_laminate,floor_wood,floor_concrete,floor_slate,floor_brick,floor_laminate,floor_marble,floor_stone,floor_carpet,floor_terrazo,floor_vinyl,master_bath_yes,master_double_sinks,master_tub_shower,master_tub_whirlpool,microwave_yes,oven_electric_yes,gas_range_yes,insulated_yes,barrier_yes,thermostat_yes,hvac_yes,turbine_vent_yes,any_oven_yes,any_range_yes,rooftop_access_yes,End_Price,Market Area
1281,1542.0,320003.0,,,,,7.0,,,1200.8333333333335,0.0,0,1,660.0,2005.0,2.52856,1885.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,221.0,130.0,130.0,120.0,,270.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,339900,Rice Military/Washington Corridor
1282,1875.0,,83.0,44.0,61.0,2.5521563636306195,7.0,1.0,3.0,1200.8333333333335,0.0,0,1,0.0,2004.0,2.52856,2241.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,252.0,182.0,195.0,198.0,195.0,252.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,439900,Rice Military/Washington Corridor
1283,1544.0,280170.0,83.0,95.0,78.0,0.9088206181418822,5.0,4.0,4.0,1098.333333333333,0.0,0,1,0.0,2000.0,2.64356,2452.0,3.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,266.0,196.0,,,242.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,300000,Rice/Museum District
1284,7350.0,375280.0,7.0,35.0,35.0,7.136612374287235,1.0,3.0,3.0,597.6666666666667,0.0,1,0,30.0,1965.0,2.52856,2388.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,110.0,150.0,132.0,,120.0,169.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,465000,Oak Forest East Area
1285,2845.0,,79.0,50.0,57.0,2.6646512313707857,10.0,1.0,3.0,827.8333333333333,0.0,1,0,0.0,2006.0,2.52856,1905.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,252.0,154.0,126.0,144.0,126.0,299.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,350000,Heights/Greater Heights
1286,6268.0,375280.0,26.0,35.0,54.0,7.1683688913180506,1.0,6.0,6.0,597.6666666666667,1.0,1,0,0.0,1962.0,2.52856,1903.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,240.0,132.0,144.0,100.0,140.0,216.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,405000,Oak Forest East Area
1287,1950.0,,,,,,7.0,,,1200.8333333333335,0.0,1,0,0.0,2014.0,2.52856,2347.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,4.0,196.0,140.0,150.0,170.0,140.0,306.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,499000,Rice Military/Washington Corridor
1288,8500.0,,40.0,50.0,62.0,3.0971926474917613,5.0,2.0,2.0,587.8333333333334,0.0,1,0,0.0,1930.0,2.52856,3324.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,4.0,2.0,154.0,144.0,154.0,,110.0,231.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118400,Denver Harbor
1289,6600.0,181800.0,41.0,34.0,61.0,7.2222054711659744,1.0,4.0,6.0,984.3333333333335,0.0,1,0,20.0,1955.0,2.52856,1143.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,130.0,130.0,110.0,108.0,120.0,238.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,264900,Oak Forest West Area
1290,7150.0,181800.0,41.0,34.0,61.0,7.2222054711659744,1.0,4.0,6.0,984.3333333333335,1.0,1,0,0.0,1955.0,2.52856,1184.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,156.0,132.0,110.0,80.0,104.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,269000,Oak Forest West Area
1291,1080.0,68512.0,60.0,49.0,54.0,5.058829998481394,1.0,1.0,3.0,597.6666666666667,0.0,1,0,0.0,1945.0,2.53516,1570.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,238.0,121.0,121.0,,,,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,228000,Northwest Houston
1292,1658.0,320003.0,82.0,44.0,57.0,2.5686079152211345,7.0,1.0,3.0,1200.8333333333335,0.0,0,1,540.0,2004.0,2.52856,1418.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,182.0,110.0,,182.0,160.0,252.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,299000,Rice Military/Washington Corridor
1293,5880.0,75933.0,11.0,37.0,31.0,5.175437374332391,5.0,4.0,4.0,587.8333333333334,0.0,1,0,0.0,1950.0,2.53516,1225.0,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,120.0,90.0,90.0,112.0,135.0,156.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105000,Denver Harbor
1294,1908.0,320003.0,82.0,44.0,57.0,2.5686079152211345,7.0,,,1200.8333333333335,0.0,0,1,0.0,2004.0,2.52856,1748.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,210.0,121.0,130.0,195.0,88.0,272.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,324900,Rice Military/Washington Corridor
1295,1908.0,320003.0,82.0,44.0,57.0,2.5686079152211345,7.0,1.0,3.0,1200.8333333333335,0.0,0,1,0.0,2004.0,2.52856,1748.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,210.0,121.0,130.0,195.0,88.0,272.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,317000,Rice Military/Washington Corridor
1296,1658.0,320003.0,82.0,44.0,57.0,2.5686079152211345,7.0,1.0,3.0,1200.8333333333335,0.0,0,1,0.0,2004.0,2.52856,1748.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,132.0,132.0,156.0,,,400.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,313000,Rice Military/Washington Corridor
1297,1809.0,320003.0,82.0,44.0,57.0,2.5686079152211345,7.0,1.0,3.0,1200.8333333333335,0.0,0,1,0.0,2004.0,,1748.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,210.0,121.0,130.0,195.0,136.0,272.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,311000,Rice Military/Washington Corridor
1298,1809.0,320003.0,82.0,44.0,57.0,2.5686079152211345,7.0,,,1200.8333333333335,0.0,0,1,0.0,2004.0,,1748.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,210.0,121.0,130.0,195.0,136.0,272.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,328000,Rice Military/Washington Corridor
1299,1596.0,,73.0,45.0,60.0,2.3024609246702137,7.0,1.0,3.0,1200.8333333333335,0.0,1,0,0.0,2004.0,2.52856,1254.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,182.0,110.0,,,130.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,298500,Rice Military/Washington Corridor
1300,1650.0,,69.0,43.0,71.0,2.2160933063678843,7.0,1.0,3.0,1200.8333333333335,0.0,0,1,0.0,2002.0,2.53516,2336.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,224.0,256.0,144.0,160.0,,308.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,399900,Heights/Greater Heights
1301,9204.0,65785.0,59.0,57.0,63.0,4.720134705604279,5.0,1.0,3.0,1018.1666666666666,1.0,1,0,0.0,1943.0,2.52856,1284.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,3.0,2.0,120.0,100.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,149990,Northwest Houston
1302,9204.0,56969.0,59.0,57.0,63.0,4.720134705604279,5.0,1.0,3.0,1018.1666666666666,1.0,1,0,0.0,1943.0,2.52856,1284.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,3.0,2.0,100.0,100.0,100.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159900,Northwest Houston
1303,1725.0,315720.0,71.0,46.0,59.0,1.5501521724641152,7.0,1.0,3.0,1200.8333333333335,0.0,0,1,1622.0,2005.0,2.52856,2121.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,2.0,240.0,132.0,110.0,150.0,132.0,300.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,325000,Rice Military/Washington Corridor
1304,,,61.0,63.0,79.0,1.6952341920270342,1.0,1.0,2.0,358.16666666666663,0.0,1,0,1700.0,2017.0,2.68,2286.0,3.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,110.0,100.0,210.0,110.0,110.0,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,393130,East End Revitalized
1305,7860.0,245672.0,35.0,60.0,72.0,3.445785066901641,5.0,,2.0,1098.333333333333,0.0,1,0,0.0,1940.0,2.65016,2113.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,4.0,3.0,216.0,168.0,156.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,419900,University Area
1306,2087.0,,81.0,45.0,61.0,2.3890151053395314,7.0,,,1200.8333333333335,0.0,0,1,0.0,2000.0,2.52856,2721.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,289.0,208.0,156.0,156.0,234.0,306.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,485000,Rice Military/Washington Corridor
1307,1738.0,363000.0,78.0,40.0,57.0,2.806635042976936,7.0,,,1200.8333333333335,0.0,0,1,0.0,2014.0,2.52856,1920.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,255.0,120.0,80.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,385000,Cottage Grove
1308,1510.0,363000.0,78.0,40.0,57.0,2.806635042976936,7.0,1.0,3.0,1200.8333333333335,0.0,1,0,1200.0,2014.0,2.52856,1918.0,3.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,270.0,121.0,143.0,154.0,234.0,306.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,375000,Cottage Grove
1309,5500.0,120702.0,64.0,57.0,62.0,2.7452937972827147,10.0,,3.0,827.8333333333333,0.0,0,0,0.0,1949.0,2.53516,1344.0,2.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275000,Northside
1310,1889.0,320003.0,,,,,7.0,1.0,3.0,1200.8333333333335,0.0,1,0,0.0,2010.0,2.52856,1700.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,225.0,144.0,180.0,72.0,120.0,204.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,385000,Rice Military/Washington Corridor
1311,1889.0,320003.0,,,,,7.0,1.0,3.0,1200.8333333333335,0.0,1,0,0.0,2010.0,2.52856,1700.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,225.0,144.0,180.0,72.0,120.0,204.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,374000,Rice Military/Washington Corridor
1312,2500.0,,74.0,43.0,61.0,3.1798141311309056,7.0,1.0,3.0,1200.8333333333335,0.0,1,0,0.0,2012.0,2.52856,2400.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,2.0,247.0,168.0,144.0,,,340.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,529900,Rice Military/Washington Corridor
1313,1483.0,,78.0,40.0,57.0,2.806635042976936,7.0,,,1200.8333333333335,0.0,0,1,1200.0,2014.0,2.52856,1920.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,3.0,255.0,120.0,144.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,385000,Cottage Grove
